Nomi,"It was the same woman from my dream,",
,I'm sure of it. The same face.,
,,
Neets,You gotta stop watching all those,
,cop shows. They will mess you up.,
,,
Nomi,"I feel like I know her,",
,I just don't remember from where.,
,,
Neets,Maybe someone from your criminal past.,
,,
Nomi,I wasn't a criminal.,
Neets,No. Activist.,
,,
Nomi,Hacktivist.,
,,
,"Reformed, paroled, legal.",
Neets,Uh-huh.,
,,
,And what about all these,
,security companies that you hack for?,
,,
Nomi,"Well, it's not hacking",
,if you get paid for it.,
,,
,"Anyway, I thought I knew her",
,"from one of my client companies,",
,,
,"but no, that's not it.",
,,
Neets,You've led a lot of different lives.,
,,
Nomi,So have you.,
Neets,Me?,
,,
,I've been working at the same bookstore,
,"since you met me,",
,,
,but not for much longer,
,if I don't shake my ass.,
,,
Nomi,"Oh... Wait, wait.",
,,
,"OK, but tell me honestly,",
,am I sounding crazy?,
,,
Neets,Maybe you should write about it.,
,,
Nomi,I am.,
,,
Neets,"Well, it is that time of year.",
,You always go a little crazy at Pride.,
,,
Nomi,You know why.,
,,
Neets,"Honey, if I had your parents,",
,I'd be more than a little crazy.,
,,
,I'd be homicidal.,
Nomi,Mm.,
,,1
Deshawn,You got a funny look,
,"in your eye, Will.",
,,
,You hot for me or somethin'?,
,,
,"I know I'm USDA prime cut,",
,,
,but you should know,
,I don't swing that way.,
,,
Will,Thanks for clearing that up.,
,,
Deshawn,Ain't gonna be good for my rep,
,having no 5-0 sittin' bedside.,
,,
Will,"Yeah, it's not helping me much either.",
,,
Deshawn,So you think you own me now,
,or somethin'?,
,,
Will,No...,
,,
,What I did for you,
,I would've done for anybody.,
,,
Deshawn,"So what, then?",
,,
Will,I was just thinking about,
,what you said in the car...,
,,
,about your dad being shot.,
,,
Deshawn,Long time ago.,
,,
,Things ain't no different.,
,,
Will,My dad was shot.,
,,
Deshawn,Dead?,
,,
Will,Some parts of him.,
,Finished his career.,
,,
Deshawn,"Cops get shot,",
,hear about it on the news all day.,
,,
,"We get shot all the time,",
,but we don't mean nothin' to nobody.,
,,
,"Will, tell me about your gangsta days.",
,,
Mike,My kid? My fuckin' kid?,
,,
,What are you thinking?,
,,
,"Shoplifting, for Chrissakes?",
,,
,You know who I am? Do you?,
,,
,The matter with you?,
,,
,I'm sorry.,
,,
,I don't know what he's thinkin'.,
,,
,Hey! Hey!,
,,
,This fuckin' kid.,
,,
Deshawn,You picked the lock?,
,,
Will,My dad was always workin'.,
,I was always waitin'.,
,,
,Not much else to play with,
,at a police station.,
,,
Deshawn,"Yeah, Will, you know",
,you gotta teach me that trick.,
,,
Will,All right.,
,,
,I should go.,
,,
Deshawn,Hey.,
,,
,I don't owe you for what you did...,
,,
,but you should know,
,I won't ever forget it.,
,,1
Nomi,"I've been thinking about my life,",
,,
,and all of the mistakes that I've made.,
,,
,"The ones that stay with me,",
,"the ones that I regret,",
,,
,are the ones that I made,
,because of fear.,
,,
,"For a long time,",
,I was afraid to be who I am,
,,
,because I was taught by my parents,
,,
,that there's something wrong,
,with someone like me.,
,,
,"Something offensive,",
,"something you would avoid,",
,,
,maybe even pity.,
,,
,Something that you could never love.,
,,
,"My mom, she's a fan",
,of St. Thomas Aquinas.,
,,
,She calls pride a sin.,
,,
,"And of all the venal and mortal sins,",
,,
,St. Thomas saw pride,
,as the queen of the seven deadlies.,
,,1
Felix,Wolfgang!,
,,1
Nomi,He saw it as the ultimate gateway sin,
,,
,that would turn you quickly,
,into a sinaholic.,
,,1
Felix,The greatest box man in the world!,
,,1
Nomi,But hating isn't a sin on that list.,
,,
,Neither is shame.,
,,1
Will,"Come on, Dad. Time to go.",
,,1
Nomi,I was afraid of this parade,
,because I wanted so badly,
,,
,to be a part of it.,
,,
,"So today,",
,I'm marching for that part of me,
,,
,that was once too afraid to march.,
,,
,And for all the people,
,who can't march...,
,,
,the people living lives like I did.,
,,
,"Today, I march to remember",
,that I'm not just a me.,
,,
,I'm also a we.,
,,
,And we march with pride.,
,,
,"So go fuck yourself, Aquinas.",
,,
Neets,"Hell, yeah!",
,,
,You OK back there?,
,,
Teagan,"Mom, she's up.",
Janet,"Oh, thank God.",
,,
,I was sure he was gonna,
,be in a coma the rest of my life.,
,,
Nurse,"How you feeling, Michael?",
,,
Nomi,My name is Nomi.,
,,
Nurse,"Oh, I'm sorry.",
,Your mother's been calling you Michael.,
,,
Janet,What kind of name is Nomi?,
,,
,Have you ever heard,
,of anyone named Nomi?,
,,
,You were Michael,
,"before you came out of me,",
,,
,and you will be Michael,
,until they put me in my grave.,
,,
Teagan,"Mom, come on. She almost died.",
,,
Janet,Serves you right.,
,,
,You shouldn't be riding on motorcycles.,
,,
,Do you know how many people a year,
,die on those things?,
,,
Nomi,Where's Amanita?,
,,
Janet,She left.,
,,
Nomi,She wouldn't have left me.,
,,
Janet,This hospital only allows family,
,into critical care.,
,,
Nomi,She is my family.,
,,
Janet,"Please, Michael, this isn't your blog.",
,,
,This is your life.,
,,
Nomi,I think that you should go.,
,,
Janet,I'm not going anywhere.,
,,
,I'm your mother and I love you.,
,,
,"It may be on my terms, but I do,",
,,
,so I'm not leaving here,
,until you talk to Dr. Metzger.,
,,
,You still want me to go,
,after he tells you what he told us...,
,,
,then I promise I will leave you alone.,
,,1
Will,I'm not crazy.,
,,
